"","season","estaca","nido_id","ambiente","huevo","pichon","fecha_puesta","fecha_walkout","ER","colname3","SST","Chla","SSTA","SAM"
"773","s18-19",9,1,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"774","s18-19",9,2,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"775","s18-19",9,3,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"776","s18-19",9,4,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"777","s18-19",9,5,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"778","s18-19",9,6,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"779","s18-19",9,7,NA,2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"780","s18-19",9,8,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"781","s18-19",9,9,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"782","s18-19",9,10,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"783","s18-19",13,1,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"784","s18-19",13,2,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"785","s18-19",13,3,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"786","s18-19",13,4,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"787","s18-19",13,5,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"788","s18-19",13,6,NA,2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"789","s18-19",13,7,NA,2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"790","s18-19",13,8,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"791","s18-19",13,9,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"792","s18-19",13,10,NA,2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"793","s18-19",18,1,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"794","s18-19",18,2,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"795","s18-19",18,3,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"796","s18-19",18,4,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"797","s18-19",18,5,NA,1,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"798","s18-19",18,6,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"799","s18-19",18,7,NA,2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"800","s18-19",18,8,"cueva",2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"801","s18-19",18,9,NA,2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"802","s18-19",18,10,NA,2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"803","s18-19",26,1,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"804","s18-19",26,2,NA,2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"805","s18-19",26,3,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"806","s18-19",26,4,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"807","s18-19",26,5,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"808","s18-19",26,6,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"809","s18-19",26,7,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"810","s18-19",26,8,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"811","s18-19",26,9,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"812","s18-19",26,10,NA,2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"813","s18-19",27,1,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"814","s18-19",27,2,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"815","s18-19",27,3,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"816","s18-19",27,4,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"817","s18-19",27,5,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"818","s18-19",27,6,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"819","s18-19",27,7,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"820","s18-19",27,8,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"821","s18-19",27,9,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"822","s18-19",27,10,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"823","s18-19",34,1,"cueva",2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"824","s18-19",34,3,"cueva",2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"825","s18-19",34,4,"cueva",2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"826","s18-19",34,5,"cueva",2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"827","s18-19",34,7,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"828","s18-19",34,8,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"829","s18-19",34,9,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"830","s18-19",34,10,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"831","s18-19",37,1,"cueva",3,1,2018-11-14,2018-12-27,0.333333333333333,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"832","s18-19",37,2,"cueva",2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"833","s18-19",37,3,"cueva",2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"834","s18-19",37,4,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"835","s18-19",37,5,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"836","s18-19",37,6,NA,1,1,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"837","s18-19",37,7,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"838","s18-19",37,8,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"839","s18-19",37,9,NA,2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"840","s18-19",37,10,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"841","s18-19",41,2,NA,2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"842","s18-19",41,3,NA,2,0,2018-11-14,2018-12-27,0,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"843","s18-19",41,4,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"844","s18-19",41,5,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"845","s18-19",41,6,NA,2,1,2018-11-14,2018-12-27,0.5,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"846","s18-19",41,7,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"847","s18-19",41,8,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"848","s18-19",41,9,NA,2,2,2018-11-14,2018-12-27,1,"MLEON",5.05436436335246,4.37883730102004,0.713227307671434,0.5256
"849","s19-20",3,1,"cueva",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"850","s19-20",3,2,"cueva",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"851","s19-20",3,3,"cueva",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"852","s19-20",3,4,"cueva",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"853","s19-20",3,5,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"854","s19-20",3,6,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"855","s19-20",3,7,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"856","s19-20",3,8,"mata",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"857","s19-20",3,9,"mata",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"858","s19-20",3,10,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"859","s19-20",7,1,"cueva",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"860","s19-20",7,2,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"861","s19-20",7,3,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"862","s19-20",7,4,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"863","s19-20",7,5,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"864","s19-20",7,6,"mata",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"865","s19-20",7,7,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"866","s19-20",7,8,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"867","s19-20",7,9,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"868","s19-20",7,10,"cueva",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"869","s19-20",9,1,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"870","s19-20",9,2,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"871","s19-20",9,3,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"872","s19-20",9,4,"mata",1,1,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"873","s19-20",9,5,"mata",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"874","s19-20",9,6,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"875","s19-20",9,7,"mata",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"876","s19-20",9,8,"mata",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"877","s19-20",9,9,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"878","s19-20",9,10,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"879","s19-20",13,1,"cueva",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"880","s19-20",13,2,NA,2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"881","s19-20",13,3,NA,2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"882","s19-20",13,4,NA,2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"883","s19-20",13,5,NA,2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"884","s19-20",13,6,NA,2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"885","s19-20",13,7,NA,2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"886","s19-20",13,8,NA,2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"887","s19-20",13,9,NA,2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"888","s19-20",13,10,NA,2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"889","s19-20",18,1,"mata",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"890","s19-20",18,2,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"891","s19-20",18,3,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"892","s19-20",18,4,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"893","s19-20",18,5,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"894","s19-20",18,6,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"895","s19-20",18,7,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"896","s19-20",18,8,"cueva",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"897","s19-20",18,9,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"898","s19-20",18,10,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"899","s19-20",26,1,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"900","s19-20",26,2,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"901","s19-20",26,3,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"902","s19-20",26,4,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"903","s19-20",26,5,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"904","s19-20",26,6,"cueva",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"905","s19-20",26,7,"mata",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"906","s19-20",26,8,"mata",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"907","s19-20",26,9,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"908","s19-20",26,10,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"909","s19-20",27,1,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"910","s19-20",27,2,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"911","s19-20",27,3,"mata",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"912","s19-20",27,4,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"913","s19-20",27,5,"mata",2,1,2019-11-02,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"914","s19-20",27,6,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"915","s19-20",27,7,"mata",2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"916","s19-20",27,8,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"917","s19-20",27,9,"mata",2,0,2019-11-02,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"918","s19-20",27,10,NA,2,2,2019-11-02,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"919","s19-20",34,1,"cueva",2,1,2019-10-31,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"920","s19-20",34,2,"cueva",2,1,2019-10-31,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"921","s19-20",34,3,"cueva",2,1,2019-10-31,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"922","s19-20",34,4,"cueva",2,2,2019-10-31,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"923","s19-20",34,5,"cueva",2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"924","s19-20",34,6,"mata",2,1,2019-10-31,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"925","s19-20",34,7,"mata",2,1,2019-10-31,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"926","s19-20",34,8,"mata",2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"927","s19-20",34,9,"mata",2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"928","s19-20",34,10,"mata",2,1,2019-10-31,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"929","s19-20",37,1,"cueva",2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"930","s19-20",37,2,"cueva",2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"931","s19-20",37,3,"mata",2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"932","s19-20",37,4,"mata",2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"933","s19-20",37,5,"mata",2,2,2019-10-31,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"934","s19-20",37,6,"mata",2,2,2019-10-31,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"935","s19-20",37,7,"mata",2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"936","s19-20",37,8,"mata",2,2,2019-10-31,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"937","s19-20",37,9,"mata",2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"938","s19-20",37,10,"mata",2,1,2019-10-31,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"939","s19-20",41,1,"mata",2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"940","s19-20",41,2,"mata",2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"941","s19-20",41,3,"mata",2,2,2019-10-31,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"942","s19-20",41,4,"mata",2,1,2019-10-31,2019-12-23,0.5,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"943","s19-20",41,5,"mata",2,2,2019-10-31,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"944","s19-20",41,6,"mata",2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"945","s19-20",41,8,NA,2,0,2019-10-31,2019-12-23,0,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"946","s19-20",41,9,NA,2,2,2019-10-31,2019-12-23,1,"MLEON",4.80972770470471,3.22479010317367,0.258974358960465,-0.8163
"947","s21-22",3,1,"mata",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"948","s21-22",3,2,"mata",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"949","s21-22",3,3,"mata",2,1,2021-11-04,2021-12-17,0.5,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"950","s21-22",3,4,"cueva",2,0,2021-11-04,2021-12-17,0,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"951","s21-22",3,5,"cueva",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"952","s21-22",3,6,"mata",2,0,2021-11-04,2021-12-17,0,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"953","s21-22",3,7,"mata",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"954","s21-22",3,8,"cueva",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"955","s21-22",3,9,"mata",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"956","s21-22",3,10,"cueva",2,0,2021-11-04,2021-12-17,0,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"957","s21-22",7,1,"mata",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"958","s21-22",7,2,"mata",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"959","s21-22",7,3,"mata",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"960","s21-22",7,4,"mata",2,0,2021-11-04,2021-12-17,0,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"961","s21-22",7,5,"mata",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"962","s21-22",7,6,"mata",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"963","s21-22",7,7,"mata",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"964","s21-22",7,8,"mata",2,0,2021-11-04,2021-12-17,0,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"965","s21-22",7,9,"mata",2,0,2021-11-04,2021-12-17,0,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
"966","s21-22",7,10,"mata",2,2,2021-11-04,2021-12-17,1,"MLEON",5.26113663453322,3.83835562156594,1.29953380272939,1.0795
