arroyo;fecha;hora;am_pm;pabs;temp;manejo
16;6/2/2018;07:26:17;AM;739,24;7,481;sin
16;6/2/2018;08:26:17;AM;739,01;7,481;sin
16;6/2/2018;09:26:17;AM;738,24;7,481;sin
16;6/2/2018;10:26:17;AM;737,66;7,682;sin
16;6/2/2018;11:26:17;AM;736,34;7,983;sin
16;6/2/2018;12:26:17;PM;736,1;8,282;sin
16;6/2/2018;01:26:17;PM;735,14;8,481;sin
16;6/2/2018;02:26:17;PM;734,41;8,68;sin
16;6/2/2018;03:26:17;PM;734,12;8,779;sin
16;6/2/2018;04:26:17;PM;733,97;8,779;sin
16;6/2/2018;05:26:17;PM;733,5;8,779;sin
16;6/2/2018;06:26:17;PM;733,35;8,779;sin
16;6/2/2018;07:26:17;PM;733,71;8,68;sin
16;6/2/2018;08:26:17;PM;733,94;8,68;sin
16;6/2/2018;09:26:17;PM;734,31;8,581;sin
16;6/2/2018;10:26:17;PM;734,78;8,282;sin
16;6/2/2018;11:26:17;PM;735,59;8,082;sin
16;7/2/2018;12:26:17;AM;736,07;7,782;sin
16;7/2/2018;01:26:17;AM;735,72;7,582;sin
16;7/2/2018;02:26:17;AM;736,14;7,381;sin
16;7/2/2018;03:26:17;AM;735,86;7,179;sin
16;7/2/2018;04:26:17;AM;736;7,079;sin
16;7/2/2018;05:26:17;AM;735,98;6,978;sin
16;7/2/2018;06:26:17;AM;736,11;6,877;sin
16;7/2/2018;07:26:17;AM;736,7;6,775;sin
16;7/2/2018;08:26:17;AM;736,79;6,775;sin
16;7/2/2018;09:26:17;AM;736,8;6,877;sin
16;7/2/2018;10:26:17;AM;736,75;6,978;sin
16;7/2/2018;11:26:17;AM;736,38;7,079;sin
16;7/2/2018;12:26:17;PM;735,96;7,28;sin
16;7/2/2018;01:26:17;PM;735,91;7,381;sin
16;7/2/2018;02:26:17;PM;736,45;7,381;sin
16;7/2/2018;03:26:17;PM;735,5;7,983;sin
16;7/2/2018;04:26:17;PM;735,11;7,983;sin
16;7/2/2018;05:26:17;PM;735,22;7,782;sin
16;7/2/2018;06:26:17;PM;735,26;7,582;sin
16;7/2/2018;07:26:17;PM;735,29;7,381;sin
16;7/2/2018;08:26:17;PM;735,48;7,179;sin
16;7/2/2018;09:26:17;PM;735,83;6,978;sin
16;7/2/2018;10:26:17;PM;735,8;6,877;sin
16;7/2/2018;11:26:17;PM;735,71;6,775;sin
16;8/2/2018;12:26:17;AM;735,66;6,573;sin
16;8/2/2018;01:26:17;AM;735,82;6,573;sin
16;8/2/2018;02:26:17;AM;735,8;6,471;sin
16;8/2/2018;03:26:17;AM;735,54;6,37;sin
16;8/2/2018;04:26:17;AM;735,44;6,268;sin
16;8/2/2018;05:26:17;AM;735,42;6,166;sin
16;8/2/2018;06:26:17;AM;735,56;6,064;sin
16;8/2/2018;07:26:17;AM;735,56;6,064;sin
16;8/2/2018;08:26:17;AM;735,94;6,064;sin
16;8/2/2018;09:26:17;AM;735,96;6,166;sin
16;8/2/2018;10:26:17;AM;735,83;6,268;sin
16;8/2/2018;11:26:17;AM;735,68;6,674;sin
16;8/2/2018;12:26:17;PM;736,19;6,877;sin
16;8/2/2018;01:26:17;PM;736,17;7,179;sin
16;8/2/2018;02:26:17;PM;735,93;7,481;sin
16;8/2/2018;03:26:17;PM;735,92;7,782;sin
16;8/2/2018;04:26:17;PM;736,32;7,882;sin
16;8/2/2018;05:26:17;PM;736,2;7,682;sin
16;8/2/2018;06:26:17;PM;736,7;7,481;sin
16;8/2/2018;07:26:17;PM;737,42;7,28;sin
16;8/2/2018;08:26:17;PM;738;7,079;sin
16;8/2/2018;09:26:17;PM;738,44;6,978;sin
16;8/2/2018;10:26:17;PM;738,84;6,674;sin
16;8/2/2018;11:26:17;PM;739,19;6,471;sin
16;9/2/2018;12:26:17;AM;739,76;6,268;sin
16;9/2/2018;01:26:17;AM;739,79;6,064;sin
16;9/2/2018;02:26:17;AM;739,98;5,86;sin
16;9/2/2018;03:26:17;AM;740,17;5,655;sin
16;9/2/2018;04:26:17;AM;740,71;5,655;sin
16;9/2/2018;05:26:17;AM;740,82;5,45;sin
16;9/2/2018;06:26:17;AM;741,34;5,347;sin
16;9/2/2018;07:26:17;AM;741,67;5,45;sin
16;9/2/2018;08:26:17;AM;742,38;5,552;sin
16;9/2/2018;09:26:17;AM;743,04;5,757;sin
16;9/2/2018;10:26:17;AM;743,47;5,962;sin
16;9/2/2018;11:26:17;AM;743,97;6,166;sin
16;9/2/2018;12:26:17;PM;744,5;6,471;sin
16;9/2/2018;01:26:17;PM;745,01;7,079;sin
16;9/2/2018;02:26:17;PM;745,35;7,582;sin
16;9/2/2018;03:26:17;PM;746,14;7,682;sin
16;9/2/2018;04:26:17;PM;746,96;7,582;sin
16;9/2/2018;05:26:17;PM;747,44;7,28;sin
16;9/2/2018;06:26:17;PM;748,25;7,079;sin
16;9/2/2018;07:26:17;PM;748,9;6,877;sin
16;9/2/2018;08:26:17;PM;749,55;6,674;sin
16;9/2/2018;09:26:17;PM;750,18;6,37;sin
16;9/2/2018;10:26:17;PM;750,29;6,166;sin
16;9/2/2018;11:26:17;PM;750,56;5,962;sin
16;10/2/2018;12:26:17;AM;751,31;5,86;sin
16;10/2/2018;01:26:17;AM;751,36;5,757;sin
16;10/2/2018;02:26:17;AM;751,47;5,552;sin
16;10/2/2018;03:26:17;AM;751,91;5,45;sin
16;10/2/2018;04:26:17;AM;752,18;5,244;sin
16;10/2/2018;05:26:17;AM;752,56;5,244;sin
16;10/2/2018;06:26:17;AM;753;5,141;sin
16;10/2/2018;07:26:17;AM;753,38;5,141;sin
16;10/2/2018;08:26:17;AM;753,77;5,141;sin
16;10/2/2018;09:26:17;AM;753,87;5,244;sin
16;10/2/2018;10:26:17;AM;753,97;5,347;sin
16;10/2/2018;11:26:17;AM;754,65;5,655;sin
16;10/2/2018;12:26:17;PM;754,61;5,86;sin
16;10/2/2018;01:26:17;PM;754,94;6,268;sin
16;10/2/2018;02:26:17;PM;755,33;6,674;sin
16;10/2/2018;03:26:17;PM;755,25;7,381;sin
16;10/2/2018;04:26:17;PM;755,38;7,28;sin
16;10/2/2018;05:26:17;PM;755,67;7,179;sin
16;10/2/2018;06:26:17;PM;755,39;6,978;sin
16;10/2/2018;07:26:17;PM;755,2;6,775;sin
16;10/2/2018;08:26:17;PM;755,31;6,573;sin
16;10/2/2018;09:26:17;PM;755,42;6,37;sin
16;10/2/2018;10:26:17;PM;755,3;6,166;sin
16;10/2/2018;11:26:17;PM;755,33;5,962;sin
16;11/2/2018;12:26:17;AM;755,21;5,757;sin
16;11/2/2018;01:26:17;AM;754,65;5,655;sin
16;11/2/2018;02:26:17;AM;754,01;5,552;sin
16;11/2/2018;03:26:17;AM;753,92;5,45;sin
16;11/2/2018;04:26:17;AM;753,81;5,347;sin
16;11/2/2018;05:26:17;AM;753,33;5,244;sin
16;11/2/2018;06:26:17;AM;753;5,141;sin
16;11/2/2018;07:26:17;AM;752,3;5,141;sin
16;11/2/2018;08:26:17;AM;751,69;5,141;sin
16;11/2/2018;09:26:17;AM;751,12;5,347;sin
16;11/2/2018;10:26:17;AM;750,49;5,655;sin
16;11/2/2018;11:26:17;AM;749,61;5,86;sin
16;11/2/2018;12:26:17;PM;749,21;6,166;sin
16;11/2/2018;01:26:17;PM;748,64;6,37;sin
16;11/2/2018;02:26:17;PM;747,32;6,37;sin
16;11/2/2018;03:26:17;PM;746,73;6,471;sin
16;11/2/2018;04:26:17;PM;746,08;6,674;sin
16;11/2/2018;05:26:17;PM;745,02;6,775;sin
16;11/2/2018;06:26:17;PM;744,41;6,775;sin
16;11/2/2018;07:26:17;PM;744;6,674;sin
16;11/2/2018;08:26:17;PM;743,52;6,573;sin
16;11/2/2018;09:26:17;PM;743,44;6,573;sin
16;11/2/2018;10:26:17;PM;743,36;6,573;sin
16;11/2/2018;11:26:17;PM;743,19;6,471;sin
16;12/2/2018;12:26:17;AM;742,8;6,471;sin
16;12/2/2018;01:26:17;AM;743,01;6,37;sin
16;12/2/2018;02:26:17;AM;742,86;6,37;sin
16;12/2/2018;03:26:17;AM;742,47;6,37;sin
16;12/2/2018;04:26:17;AM;743,01;6,37;sin
16;12/2/2018;05:26:17;AM;743,09;6,37;sin
16;12/2/2018;06:26:17;AM;743,15;6,268;sin
16;12/2/2018;07:26:17;AM;743,74;6,166;sin
16;12/2/2018;08:26:17;AM;744,02;6,064;sin
16;12/2/2018;09:26:17;AM;744,28;6,166;sin
16;12/2/2018;10:26:17;AM;744,07;6,268;sin
16;12/2/2018;11:26:17;AM;744,26;6,775;sin
16;12/2/2018;12:26:17;PM;743,97;7,28;sin
16;12/2/2018;01:26:17;PM;743,96;7,582;sin
16;12/2/2018;02:26:17;PM;743,58;7,983;sin
16;12/2/2018;03:26:17;PM;743,53;8,082;sin
16;12/2/2018;04:26:17;PM;743,79;7,882;sin
16;12/2/2018;05:26:17;PM;744,16;7,782;sin
16;12/2/2018;06:26:17;PM;744,16;7,782;sin
16;12/2/2018;07:26:17;PM;744,23;7,782;sin
16;12/2/2018;08:26:17;PM;744,06;7,682;sin
16;12/2/2018;09:26:17;PM;744,27;7,582;sin
16;12/2/2018;10:26:17;PM;744,56;7,481;sin
16;12/2/2018;11:26:17;PM;744,44;7,28;sin
16;13/2/2018;12:26:17;AM;744,59;7,28;sin
16;13/2/2018;01:26:17;AM;744,34;7,179;sin
16;13/2/2018;02:26:17;AM;744,26;7,179;sin
16;13/2/2018;03:26:17;AM;743,85;7,079;sin
16;13/2/2018;04:26:17;AM;743,63;7,079;sin
16;13/2/2018;05:26:17;AM;743;7,079;sin
16;13/2/2018;06:26:17;AM;742,55;7,079;sin
16;13/2/2018;07:26:17;AM;741,85;7,079;sin
16;13/2/2018;08:26:17;AM;741,39;7,079;sin
16;13/2/2018;09:26:17;AM;740,33;7,179;sin
16;13/2/2018;10:26:17;AM;739,56;7,179;sin
16;13/2/2018;11:26:17;AM;738,83;7,381;sin
16;13/2/2018;12:26:17;PM;738,29;7,381;sin
16;13/2/2018;01:26:17;PM;737,16;7,481;sin
16;13/2/2018;02:26:17;PM;735,7;7,481;sin
16;13/2/2018;03:26:17;PM;734,87;7,582;sin
16;13/2/2018;04:26:17;PM;733,93;7,481;sin
16;13/2/2018;05:26:17;PM;732,77;7,481;sin
16;13/2/2018;06:26:17;PM;731,75;7,381;sin
16;13/2/2018;07:26:17;PM;730,21;7,381;sin
16;13/2/2018;08:26:17;PM;729,03;7,28;sin
16;13/2/2018;09:26:17;PM;728,95;7,28;sin
16;13/2/2018;10:26:17;PM;729,4;7,179;sin
16;13/2/2018;11:26:17;PM;731,23;7,079;sin
16;14/2/2018;12:26:17;AM;732,47;6,775;sin
16;14/2/2018;01:26:17;AM;733,74;6,573;sin
16;14/2/2018;02:26:17;AM;734,39;6,37;sin
16;14/2/2018;03:26:17;AM;735,21;6,268;sin
16;14/2/2018;04:26:17;AM;735,65;6,166;sin
16;14/2/2018;05:26:17;AM;736,71;6,064;sin
16;14/2/2018;06:26:17;AM;737,6;5,86;sin
16;14/2/2018;07:26:17;AM;738,5;5,757;sin
16;14/2/2018;08:26:17;AM;739,13;5,86;sin
16;14/2/2018;09:26:17;AM;739,54;5,962;sin
16;14/2/2018;10:26:17;AM;739,97;6,166;sin
16;14/2/2018;11:26:17;AM;740,36;6,573;sin
16;14/2/2018;12:26:17;PM;740,54;7,079;sin
16;14/2/2018;01:26:17;PM;740,59;7,682;sin
16;14/2/2018;02:26:17;PM;741,29;8,082;sin
16;14/2/2018;03:26:17;PM;741,35;8,382;sin
16;14/2/2018;04:26:17;PM;741,87;8,282;sin
16;14/2/2018;05:26:17;PM;742,45;8,082;sin
16;14/2/2018;06:26:17;PM;743,1;7,882;sin
16;14/2/2018;07:26:17;PM;743,52;7,682;sin
16;14/2/2018;08:26:17;PM;743,71;7,481;sin
16;14/2/2018;09:26:17;PM;743,82;7,28;sin
16;14/2/2018;10:26:17;PM;744,47;7,079;sin
16;14/2/2018;11:26:17;PM;744,68;6,978;sin
16;15/2/2018;12:26:17;AM;744,97;6,877;sin
16;15/2/2018;01:26:17;AM;744,89;6,877;sin
16;15/2/2018;02:26:17;AM;744,8;6,775;sin
16;15/2/2018;03:26:17;AM;744,54;6,674;sin
16;15/2/2018;04:26:17;AM;744,29;6,573;sin
16;15/2/2018;05:26:17;AM;744,25;6,37;sin
16;15/2/2018;06:26:17;AM;744,23;6,268;sin
16;15/2/2018;07:26:17;AM;743,59;6,166;sin
16;15/2/2018;08:26:17;AM;742,43;6,166;sin
16;15/2/2018;09:26:17;AM;741,24;6,37;sin
16;15/2/2018;10:26:17;AM;740,44;6,573;sin
16;15/2/2018;11:26:17;AM;740,38;6,674;sin
16;15/2/2018;12:26:17;PM;738,94;6,775;sin
16;15/2/2018;01:26:17;PM;738,14;6,978;sin
16;15/2/2018;02:26:17;PM;737,77;7,079;sin
16;15/2/2018;03:26:17;PM;737,68;7,381;sin
16;15/2/2018;04:26:17;PM;737,45;7,381;sin
16;15/2/2018;05:26:17;PM;737,52;7,381;sin
16;15/2/2018;06:26:17;PM;737,68;7,381;sin
16;15/2/2018;07:26:17;PM;738,06;7,381;sin
16;15/2/2018;08:26:17;PM;738,7;7,481;sin
16;15/2/2018;09:26:17;PM;739,68;7,381;sin
16;15/2/2018;10:26:17;PM;740,22;7,381;sin
16;15/2/2018;11:26:17;PM;740,9;7,28;sin
16;16/2/2018;12:26:17;AM;741,41;7,179;sin
16;16/2/2018;01:26:17;AM;742,31;7,079;sin
16;16/2/2018;02:26:17;AM;742,45;6,978;sin
16;16/2/2018;03:26:17;AM;742,66;6,877;sin
16;16/2/2018;04:26:17;AM;742,94;6,775;sin
16;16/2/2018;05:26:17;AM;743,67;6,573;sin
16;16/2/2018;06:26:17;AM;744,25;6,37;sin
16;16/2/2018;07:26:17;AM;744,68;6,268;sin
16;16/2/2018;08:26:17;AM;744,92;6,268;sin
16;16/2/2018;09:26:17;AM;745,15;6,268;sin
16;16/2/2018;10:26:17;AM;745,48;6,37;sin
16;16/2/2018;11:26:17;AM;745,23;6,674;sin
16;16/2/2018;12:26:17;PM;745,73;7,179;sin
16;16/2/2018;01:26:17;PM;745,85;7,782;sin
16;16/2/2018;02:26:17;PM;746,21;8,382;sin
16;16/2/2018;03:26:17;PM;746,66;8,68;sin
16;16/2/2018;04:26:17;PM;747,1;8,581;sin
16;16/2/2018;05:26:17;PM;747,04;8,282;sin
16;16/2/2018;06:26:17;PM;747,61;8,082;sin
16;16/2/2018;07:26:17;PM;748,32;7,782;sin
16;16/2/2018;08:26:17;PM;748,35;7,582;sin
16;16/2/2018;09:26:17;PM;749;7,381;sin
16;16/2/2018;10:26:17;PM;749,42;7,179;sin
16;16/2/2018;11:26:17;PM;749,46;6,978;sin
16;17/2/2018;12:26:17;AM;749,57;6,775;sin
16;17/2/2018;01:26:17;AM;749,55;6,674;sin
16;17/2/2018;02:26:17;AM;749,35;6,471;sin
16;17/2/2018;03:26:17;AM;748,79;6,37;sin
16;17/2/2018;04:26:17;AM;748,9;6,166;sin
16;17/2/2018;05:26:17;AM;748,57;6,064;sin
16;17/2/2018;06:26:17;AM;748,57;6,064;sin
16;17/2/2018;07:26:17;AM;748,11;6,064;sin
16;17/2/2018;08:26:17;AM;747,57;6,064;sin
16;17/2/2018;09:26:17;AM;746,75;6,166;sin
16;17/2/2018;10:26:17;AM;746,63;6,37;sin
16;17/2/2018;11:26:17;AM;745,58;6,471;sin
16;17/2/2018;12:26:17;PM;744,52;6,573;sin
16;17/2/2018;01:26:17;PM;743,1;6,775;sin
16;17/2/2018;02:26:17;PM;742,48;6,775;sin
16;17/2/2018;03:26:17;PM;741,42;6,877;sin
16;17/2/2018;04:26:17;PM;740,42;6,877;sin
16;17/2/2018;05:26:17;PM;739,5;6,877;sin
16;17/2/2018;06:26:17;PM;738,86;6,775;sin
16;17/2/2018;07:26:17;PM;737,96;6,877;sin
16;17/2/2018;08:26:17;PM;737,11;6,877;sin
16;17/2/2018;09:26:17;PM;736,8;6,877;sin
16;17/2/2018;10:26:17;PM;735,8;6,877;sin
16;17/2/2018;11:26:17;PM;735,88;6,877;sin
16;18/2/2018;12:26:17;AM;735,5;6,877;sin
16;18/2/2018;01:26:17;AM;735,09;6,775;sin
16;18/2/2018;02:26:17;AM;734,65;6,877;sin
16;18/2/2018;03:26:17;AM;734,24;6,775;sin
16;18/2/2018;04:26:17;AM;733,88;6,877;sin
16;18/2/2018;05:26:17;AM;733,78;6,775;sin
16;18/2/2018;06:26:17;AM;734,01;6,775;sin
16;18/2/2018;07:26:17;AM;734,24;6,775;sin
16;18/2/2018;08:26:17;AM;734,18;6,877;sin
16;18/2/2018;09:26:17;AM;733,95;6,877;sin
16;18/2/2018;10:26:17;AM;733,97;6,978;sin
16;18/2/2018;11:26:17;AM;733,9;6,978;sin
16;18/2/2018;12:26:17;PM;733,79;7,179;sin
16;18/2/2018;01:26:17;PM;734,12;7,28;sin
16;18/2/2018;02:26:17;PM;734,42;7,28;sin
16;18/2/2018;03:26:17;PM;734,52;7,381;sin
16;18/2/2018;04:26:17;PM;734,6;7,381;sin
16;18/2/2018;05:26:17;PM;735,21;7,381;sin
16;18/2/2018;06:26:17;PM;735,44;7,381;sin
16;18/2/2018;07:26:17;PM;735,68;7,381;sin
16;18/2/2018;08:26:17;PM;735,96;7,28;sin
16;18/2/2018;09:26:17;PM;736,5;7,28;sin
16;18/2/2018;10:26:17;PM;737,56;7,179;sin
16;18/2/2018;11:26:17;PM;737,94;7,179;sin
16;19/2/2018;12:26:17;AM;738,08;7,079;sin
16;19/2/2018;01:26:17;AM;738,15;7,079;sin
16;19/2/2018;02:26:17;AM;738,29;6,978;sin
16;19/2/2018;03:26:17;AM;738,59;6,978;sin
16;19/2/2018;04:26:17;AM;739,04;6,877;sin
16;19/2/2018;05:26:17;AM;739,65;6,877;sin
16;19/2/2018;06:26:17;AM;740,15;6,674;sin
16;19/2/2018;07:26:17;AM;740,65;6,471;sin
16;19/2/2018;08:26:17;AM;741,29;6,268;sin
16;19/2/2018;09:26:17;AM;741,61;6,268;sin
16;19/2/2018;10:26:17;AM;741,62;6,37;sin
16;19/2/2018;11:26:17;AM;741,41;6,775;sin
16;19/2/2018;12:26:17;PM;741,59;7,28;sin
16;19/2/2018;01:26:17;PM;741,85;7,782;sin
16;19/2/2018;02:26:17;PM;741,65;7,983;sin
16;19/2/2018;03:26:17;PM;741,89;8,382;sin
16;19/2/2018;04:26:17;PM;742,08;8,182;sin
16;19/2/2018;05:26:17;PM;741,91;8,082;sin
16;19/2/2018;06:26:17;PM;742,07;8,082;sin
16;19/2/2018;07:26:17;PM;742,35;7,983;sin
16;19/2/2018;08:26:17;PM;742,56;7,882;sin
16;19/2/2018;09:26:17;PM;742,67;7,682;sin
16;19/2/2018;10:26:17;PM;742,81;7,582;sin
16;19/2/2018;11:26:17;PM;742,79;7,481;sin
16;20/2/2018;12:26:17;AM;742,43;7,28;sin
16;20/2/2018;01:26:17;AM;742,59;7,28;sin
16;20/2/2018;02:26:17;AM;742,26;7,179;sin
16;20/2/2018;03:26:17;AM;741,87;7,179;sin
16;20/2/2018;04:26:17;AM;741,64;7,179;sin
16;20/2/2018;05:26:17;AM;741,41;7,179;sin
16;20/2/2018;06:26:17;AM;741,08;7,079;sin
16;20/2/2018;07:26:17;AM;741,54;7,079;sin
16;20/2/2018;08:26:17;AM;741,6;6,978;sin
16;20/2/2018;09:26:17;AM;742,01;7,079;sin
16;20/2/2018;10:26:17;AM;742,59;7,28;sin
16;20/2/2018;11:26:17;AM;742,84;7,381;sin
16;20/2/2018;12:26:17;PM;743,27;7,582;sin
16;20/2/2018;01:26:17;PM;743,56;7,882;sin
16;20/2/2018;02:26:17;PM;743,96;8,282;sin
16;20/2/2018;03:26:17;PM;744,46;8,481;sin
16;20/2/2018;04:26:17;PM;744,44;8,382;sin
16;20/2/2018;05:26:17;PM;744,88;8,282;sin
16;20/2/2018;06:26:17;PM;745,16;8,182;sin
16;20/2/2018;07:26:17;PM;745,47;8,182;sin
16;20/2/2018;08:26:17;PM;745,68;8,082;sin
16;20/2/2018;09:26:17;PM;745,67;7,983;sin
16;20/2/2018;10:26:17;PM;745,18;7,882;sin
16;20/2/2018;11:26:17;PM;745,55;7,782;sin
16;21/2/2018;12:26:17;AM;744,75;7,682;sin
16;21/2/2018;01:26:17;AM;744,14;7,682;sin
16;21/2/2018;02:26:17;AM;743,34;7,582;sin
16;21/2/2018;03:26:17;AM;742,42;7,582;sin
16;21/2/2018;04:26:17;AM;741,32;7,481;sin
16;21/2/2018;05:26:17;AM;740,01;7,481;sin
16;21/2/2018;06:26:17;AM;738,39;7,481;sin
16;21/2/2018;07:26:17;AM;737,52;7,381;sin
16;21/2/2018;08:26:17;AM;736,78;7,481;sin
16;21/2/2018;09:26:17;AM;735,95;7,582;sin
16;21/2/2018;10:26:17;AM;735,56;7,582;sin
16;21/2/2018;11:26:17;AM;734,51;7,682;sin
16;21/2/2018;12:26:17;PM;733,26;7,983;sin
16;21/2/2018;01:26:17;PM;732,61;8,182;sin
16;21/2/2018;02:26:17;PM;732,06;8,879;sin
16;21/2/2018;03:26:17;PM;732,24;9,373;sin
16;21/2/2018;04:26:17;PM;733,16;9,373;sin
16;21/2/2018;05:26:17;PM;734,31;8,978;sin
16;21/2/2018;06:26:17;PM;735,81;8,779;sin
16;21/2/2018;07:26:17;PM;737,51;8,382;sin
16;21/2/2018;08:26:17;PM;739,04;7,983;sin
16;21/2/2018;09:26:17;PM;740,44;7,682;sin
16;21/2/2018;10:26:17;PM;741,3;7,381;sin
16;21/2/2018;11:26:17;PM;741,95;7,179;sin
16;22/2/2018;12:26:17;AM;743,06;6,978;sin
16;22/2/2018;01:26:17;AM;743,81;6,877;sin
16;22/2/2018;02:26:17;AM;744,47;6,674;sin
16;22/2/2018;03:26:17;AM;744,75;6,573;sin
16;22/2/2018;04:26:17;AM;745,44;6,573;sin
16;22/2/2018;05:26:17;AM;745,62;6,674;sin
16;22/2/2018;06:26:17;AM;746,14;6,573;sin
16;22/2/2018;07:26:17;AM;746,78;6,674;sin
16;22/2/2018;08:26:17;AM;747,39;6,674;sin
16;22/2/2018;09:26:17;AM;747,59;6,877;sin
16;22/2/2018;10:26:17;AM;747,92;6,978;sin
16;22/2/2018;11:26:17;AM;748,06;7,28;sin
16;22/2/2018;12:26:17;PM;748,53;7,682;sin
16;22/2/2018;01:26:17;PM;748,6;8,382;sin
16;22/2/2018;02:26:17;PM;748,73;8,978;sin
16;22/2/2018;03:26:17;PM;749,45;9,472;sin
16;22/2/2018;04:26:17;PM;749,64;9,275;sin
16;22/2/2018;05:26:17;PM;750,21;9,077;sin
16;22/2/2018;06:26:17;PM;750,25;8,879;sin
16;22/2/2018;07:26:17;PM;750,88;8,581;sin
16;22/2/2018;08:26:17;PM;750,94;8,481;sin
16;22/2/2018;09:26:17;PM;751,67;8,282;sin
16;22/2/2018;10:26:17;PM;751,78;8,082;sin
16;22/2/2018;11:26:17;PM;751,78;8,082;sin
16;23/2/2018;12:26:17;AM;751,91;7,983;sin
16;23/2/2018;01:26:17;AM;751,81;7,882;sin
16;23/2/2018;02:26:17;AM;751,97;7,882;sin
16;23/2/2018;03:26:17;AM;751,71;7,782;sin
16;23/2/2018;04:26:17;AM;751,61;7,682;sin
16;23/2/2018;05:26:17;AM;751,75;7,582;sin
16;23/2/2018;06:26:17;AM;751,36;7,582;sin
16;23/2/2018;07:26:17;AM;751,57;7,481;sin
16;23/2/2018;08:26:17;AM;751,55;7,381;sin
16;23/2/2018;09:26:17;AM;751,11;7,481;sin
16;23/2/2018;10:26:17;AM;750,69;7,682;sin
16;23/2/2018;11:26:17;AM;750,58;7,882;sin
16;23/2/2018;12:26:17;PM;750,62;8,082;sin
16;23/2/2018;01:26:17;PM;750,26;8,182;sin
16;23/2/2018;02:26:17;PM;749,89;8,282;sin
16;23/2/2018;03:26:17;PM;749,57;8,581;sin
16;23/2/2018;04:26:17;PM;748,97;8,68;sin
16;23/2/2018;05:26:17;PM;748,61;8,779;sin
16;23/2/2018;06:26:17;PM;748,25;8,879;sin
16;23/2/2018;07:26:17;PM;748,15;8,779;sin
16;23/2/2018;08:26:17;PM;748,28;8,68;sin
16;23/2/2018;09:26:17;PM;747,8;8,581;sin
16;23/2/2018;10:26:17;PM;747,7;8,481;sin
16;23/2/2018;11:26:17;PM;747,44;8,382;sin
16;24/2/2018;12:26:17;AM;746,9;8,382;sin
16;24/2/2018;01:26:17;AM;746,19;8,282;sin
16;24/2/2018;02:26:17;AM;745,96;8,282;sin
16;24/2/2018;03:26:17;AM;745,16;8,182;sin
16;24/2/2018;04:26:17;AM;744,86;8,182;sin
16;24/2/2018;05:26:17;AM;744,07;8,082;sin
16;24/2/2018;06:26:17;AM;743,91;8,082;sin
16;24/2/2018;07:26:17;AM;743,3;8,082;sin
16;24/2/2018;08:26:17;AM;742,91;8,082;sin
16;24/2/2018;09:26:17;AM;742,47;8,182;sin
16;24/2/2018;10:26:17;AM;741,56;8,282;sin
16;24/2/2018;11:26:17;AM;740,69;8,481;sin
16;24/2/2018;12:26:17;PM;740,37;8,481;sin
16;24/2/2018;01:26:17;PM;739,62;8,581;sin
16;24/2/2018;02:26:17;PM;739,64;8,68;sin
16;24/2/2018;03:26:17;PM;738,98;8,779;sin
16;24/2/2018;04:26:17;PM;738,84;8,879;sin
16;24/2/2018;05:26:17;PM;738,94;8,978;sin
16;24/2/2018;06:26:17;PM;739,79;8,978;sin
16;24/2/2018;07:26:17;PM;740,38;8,879;sin
16;24/2/2018;08:26:17;PM;741,34;8,68;sin
16;24/2/2018;09:26:17;PM;742,3;8,481;sin
16;24/2/2018;10:26:17;PM;742,88;8,282;sin
16;24/2/2018;11:26:17;PM;743,22;8,082;sin
16;25/2/2018;12:26:17;AM;743,58;7,983;sin
16;25/2/2018;01:26:17;AM;743,95;7,882;sin
16;25/2/2018;02:26:17;AM;744,54;7,782;sin
16;25/2/2018;03:26:17;AM;744,98;7,682;sin
16;25/2/2018;04:26:17;AM;745,35;7,582;sin
16;25/2/2018;05:26:17;AM;745,64;7,481;sin
16;25/2/2018;06:26:17;AM;746,08;7,381;sin
16;25/2/2018;07:26:17;AM;746,21;7,28;sin
16;25/2/2018;08:26:17;AM;746,21;7,28;sin
16;25/2/2018;09:26:17;AM;746,39;7,381;sin
16;25/2/2018;10:26:17;AM;746,51;7,582;sin
16;25/2/2018;11:26:17;AM;746,63;7,782;sin
16;25/2/2018;12:26:17;PM;746,7;7,782;sin
16;25/2/2018;01:26:17;PM;746,82;7,983;sin
16;25/2/2018;02:26:17;PM;746,4;8,182;sin
16;25/2/2018;03:26:17;PM;746,13;8,382;sin
16;25/2/2018;04:26:17;PM;746,25;8,581;sin
16;25/2/2018;05:26:17;PM;746,04;8,68;sin
16;25/2/2018;06:26:17;PM;745,77;8,481;sin
16;25/2/2018;07:26:17;PM;745,59;8,382;sin
16;25/2/2018;08:26:17;PM;745,26;8,282;sin
16;25/2/2018;09:26:17;PM;745,09;8,182;sin
16;25/2/2018;10:26:17;PM;744,92;8,082;sin
16;25/2/2018;11:26:17;PM;744,59;7,983;sin
16;26/2/2018;12:26:17;AM;744,59;7,983;sin
16;26/2/2018;01:26:17;AM;744,1;7,882;sin
16;26/2/2018;02:26:17;AM;743,48;7,882;sin
16;26/2/2018;03:26:17;AM;743,02;7,882;sin
16;26/2/2018;04:26:17;AM;742,54;7,782;sin
16;26/2/2018;05:26:17;AM;742,07;7,782;sin
16;26/2/2018;06:26:17;AM;742,07;7,782;sin
16;26/2/2018;07:26:17;AM;743,08;7,782;sin
16;26/2/2018;08:26:17;AM;743,67;7,682;sin
